persona_id,avg_compound,std_compound,n
91c998f2-5a30-4d6b-8b4c-5b54d765198f,-0.156108,0.6638519025401091,50
4bf35c91-e7f8-4ba9-81b0-2d13f5ea08e2,-0.15609591836734693,0.580056420732495,49
77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,-0.15559599999999998,0.6872859310389539,50
7c9a0a85-c289-4a6b-9341-1675db0cf5a6,-0.154524,0.6898981050348032,50
fdbab451-a0c2-4c1a-b136-9664fafbdb00,-0.15442999999999998,0.6994437761681837,50
0eb57e08-a8b5-40ac-b915-97e3b9832236,-0.15428,0.6284427693002079,50
7e9f54f6-7074-432f-a35b-abcc95d745cb,-0.154124,0.6643695911899936,50
50ebc3bc-8400-42c3-8f53-7123a81a9491,-0.1538265306122449,0.7046592875802669,49
96764a06-89f3-49ad-a1db-c0e1bc11bc88,-0.15303,0.711684701240368,50
6108e427-27d6-4c55-819e-2f56922f9314,-0.15274200000000002,0.5437543563381674,50
ffb3f665-d921-4c8a-a891-f4099ffd5f7c,-0.151254,0.6735231014961398,50
1da53cdd-6abb-4233-9f05-0c039dc4a472,-0.15104800000000002,0.5690778951164805,50
51471db1-4a1a-4d20-bbce-f401a358e913,-0.149838,0.6509249384263183,50
aecaa7ad-2778-4a6f-b8ed-fe15b2aa93ba,-0.1494,0.6201820545745632,50
5488b54a-73cf-4f1d-a2c5-279d1dcde8bf,-0.149378,0.7301329955143622,50
b78de069-9a9e-494c-8798-9786fe013f61,-0.14931,0.6296860365228348,50
f11b9ddc-0e56-4eea-9efd-0af44c7bfacd,-0.14927400000000002,0.5974507968162118,50
87743bab-dd2a-453e-9bea-ba7bb585ea5b,-0.14879183673469387,0.6313100802553153,49
4f50bc13-78ca-485e-9db4-b80be79ce23a,-0.14865,0.6837920692576012,50
8c086cbf-70de-4840-b53a-5627ca3fe5e8,-0.14840799999999998,0.6847989494436917,50
f0b26d3a-df84-4331-ac98-6cd28318d7cf,-0.14741200000000002,0.6908885387052572,50
