model,display_model,heatmap,figure,metric,row_label,column_label,value
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Anal,F/Low /Cons/Anal,0.53617078065872192
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Empa,F/Low /Cons/Anal,0.51648300886154175
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Prag,F/Low /Cons/Anal,0.54577517509460449
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Anal,F/Low /Cons/Anal,0.61928994774818424
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Empa,F/Low /Cons/Anal,0.56782317161560059
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Prag,F/Low /Cons/Anal,0.55952531099319458
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Anal,F/Low /Cons/Anal,0.54734402894973755
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Empa,F/Low /Cons/Anal,0.54366153478622437
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Prag,F/Low /Cons/Anal,0.55877840518951416
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Anal,F/Low /Cons/Anal,0.56925475597381592
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Empa,F/Low /Cons/Anal,0.55937260389328003
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Prag,F/Low /Cons/Anal,0.57577419281005859
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Anal,F/Low /Cons/Anal,0.53206640481948853
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Empa,F/Low /Cons/Anal,0.5237964391708374
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Prag,F/Low /Cons/Anal,0.54509276151657104
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Anal,F/Low /Cons/Anal,0.60672664642333984
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Empa,F/Low /Cons/Anal,0.56908655166625977
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Prag,F/Low /Cons/Anal,0.54672372341156006
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Anal,F/Low /Cons/Anal,0.54738402366638184
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Empa,F/Low /Cons/Anal,0.54673105478286743
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Prag,F/Low /Cons/Anal,0.55842441320419312
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Anal,F/Low /Cons/Empa,0.52334576845169067
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Empa,F/Low /Cons/Empa,0.57127642631530762
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Prag,F/Low /Cons/Empa,0.52608799934387207
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Anal,F/Low /Cons/Empa,0.53532135486602783
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Empa,F/Low /Cons/Empa,0.55232536792755127
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Prag,F/Low /Cons/Empa,0.54214304685592651
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Anal,F/Low /Cons/Empa,0.56782317161560059
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Empa,F/Low /Cons/Empa,0.63531680464744567
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Prag,F/Low /Cons/Empa,0.54784774780273438
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Anal,F/Low /Cons/Empa,0.545876145362854
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Empa,F/Low /Cons/Empa,0.5874972939491272
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Prag,F/Low /Cons/Empa,0.57042527198791504
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Anal,F/Low /Cons/Empa,0.51656538248062134
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Empa,F/Low /Cons/Empa,0.56178158521652222
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Prag,F/Low /Cons/Empa,0.51962804794311523
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Anal,F/Low /Cons/Empa,0.53140133619308472
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Empa,F/Low /Cons/Empa,0.55042201280593872
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Prag,F/Low /Cons/Empa,0.53684878349304199
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Anal,F/Low /Cons/Empa,0.55299264192581177
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Empa,F/Low /Cons/Empa,0.61739510297775269
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Prag,F/Low /Cons/Empa,0.51799750328063965
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Anal,F/Low /Cons/Empa,0.54680180549621582
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Empa,F/Low /Cons/Empa,0.58000248670578003
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Prag,F/Low /Cons/Empa,0.5623164176940918
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Anal,F/Low /Cons/Prag,0.48999020457267761
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Empa,F/Low /Cons/Prag,0.49493786692619324
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Prag,F/Low /Cons/Prag,0.51361203193664551
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Anal,F/Low /Cons/Prag,0.47320285439491272
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Empa,F/Low /Cons/Prag,0.46202155947685242
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Prag,F/Low /Cons/Prag,0.48909634351730347
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Anal,F/Low /Cons/Prag,0.55952531099319458
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Empa,F/Low /Cons/Prag,0.54784774780273438
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Prag,F/Low /Cons/Prag,0.59672196924686427
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Anal,F/Low /Cons/Prag,0.49386274814605713
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Empa,F/Low /Cons/Prag,0.50629240274429321
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Prag,F/Low /Cons/Prag,0.53491407632827759
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Anal,F/Low /Cons/Prag,0.48762074112892151
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Empa,F/Low /Cons/Prag,0.48957964777946472
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Prag,F/Low /Cons/Prag,0.51113861799240112
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Anal,F/Low /Cons/Prag,0.47058197855949402
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Empa,F/Low /Cons/Prag,0.46766772866249084
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Prag,F/Low /Cons/Prag,0.48823040723800659
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Anal,F/Low /Cons/Prag,0.55502843856811523
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Empa,F/Low /Cons/Prag,0.54259103536605835
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Prag,F/Low /Cons/Prag,0.58030432462692261
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Anal,F/Low /Cons/Prag,0.49514949321746826
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Empa,F/Low /Cons/Prag,0.50754237174987793
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Prag,F/Low /Cons/Prag,0.53372788429260254
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Anal,F/Low /Prog/Anal,0.52739405632019043
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Empa,F/Low /Prog/Anal,0.53795790672302246
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Prag,F/Low /Prog/Anal,0.51659566164016724
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Anal,F/Low /Prog/Anal,0.58022284507751465
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Empa,F/Low /Prog/Anal,0.56183254718780518
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Prag,F/Low /Prog/Anal,0.57248735427856445
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Anal,F/Low /Prog/Anal,0.54734402894973755
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Empa,F/Low /Prog/Anal,0.545876145362854
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Prag,F/Low /Prog/Anal,0.49386274814605713
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Anal,F/Low /Prog/Anal,0.68612247586250308
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Empa,F/Low /Prog/Anal,0.64478462934494019
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Prag,F/Low /Prog/Anal,0.63223153352737427
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Anal,F/Low /Prog/Anal,0.52682077884674072
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Empa,F/Low /Prog/Anal,0.53985685110092163
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Prag,F/Low /Prog/Anal,0.5164341926574707
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Anal,F/Low /Prog/Anal,0.56964486837387085
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Empa,F/Low /Prog/Anal,0.5723496675491333
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Prag,F/Low /Prog/Anal,0.56390196084976196
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Anal,F/Low /Prog/Anal,0.55034011602401733
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Empa,F/Low /Prog/Anal,0.54490381479263306
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Prag,F/Low /Prog/Anal,0.48125568032264709
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Anal,F/Low /Prog/Anal,0.67606687545776367
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Empa,F/Low /Prog/Anal,0.65011757612228394
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Prag,F/Low /Prog/Anal,0.62457937002182007
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Anal,F/Low /Prog/Empa,0.51715540885925293
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Empa,F/Low /Prog/Empa,0.56172609329223633
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Prag,F/Low /Prog/Empa,0.51482206583023071
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Anal,F/Low /Prog/Empa,0.57488358020782471
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Empa,F/Low /Prog/Empa,0.59087675809860229
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Prag,F/Low /Prog/Empa,0.57230556011199951
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Anal,F/Low /Prog/Empa,0.54366153478622437
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Empa,F/Low /Prog/Empa,0.5874972939491272
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Prag,F/Low /Prog/Empa,0.50629240274429321
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Anal,F/Low /Prog/Empa,0.64478462934494019
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Empa,F/Low /Prog/Empa,0.67472300767898563
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Prag,F/Low /Prog/Empa,0.62939310073852539
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Anal,F/Low /Prog/Empa,0.51347970962524414
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Empa,F/Low /Prog/Empa,0.55539214611053467
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Prag,F/Low /Prog/Empa,0.51174819469451904
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Anal,F/Low /Prog/Empa,0.56650376319885254
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Empa,F/Low /Prog/Empa,0.59273141622543335
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Prag,F/Low /Prog/Empa,0.56215649843215942
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Anal,F/Low /Prog/Empa,0.54057526588439941
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Empa,F/Low /Prog/Empa,0.581939697265625
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Prag,F/Low /Prog/Empa,0.48544001579284668
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Anal,F/Low /Prog/Empa,0.64078879356384277
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Empa,F/Low /Prog/Empa,0.6693992018699646
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Prag,F/Low /Prog/Empa,0.61574816703796387
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Anal,F/Low /Prog/Prag,0.51501607894897461
qwen-vl,Qwen3-VL,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Empa,F/Low /Prog/Prag,0.53050440549850464
